"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","wheelchair_accessible"
"66","9","1898","","53703","0","","",""
"52","63","18980","","2013","0","","",""
"52","41","18981","","2157","0","","",""
"52","41","18982","","2073","0","","",""
"52","41","18983","","2025","0","","",""
"52","42","18984","","2079","0","","",""
"52","14","18985","","2039","0","","",""
"52","43","18986","","2037","0","","",""
"52","41","18987","","2015","0","","",""
"52","41","18988","","2121","0","","",""
"52","44","18989","","2067","0","","",""
"66","1","1899","","53703","0","","",""
"52","43","18990","","2015","0","","",""
"52","43","18991","","2101","0","","",""
"52","44","18992","","2085","0","","",""
"52","43","18993","","2073","0","","",""
"52","44","18994","","2015","0","","",""
"52","14","18995","","2021","0","","",""
"52","44","18996","","2025","0","","",""
"52","64","18997","","2127","0","","",""
"52","14","18998","","2073","0","","",""
"52","42","18999","","2025","0","","",""
"62","40","19","","8036","1","","",""
"62","10","190","","8032","1","","",""
"66","8","1900","","53703","0","","",""
"52","56","19000","","2067","0","","",""
"52","55","19001","","2025","0","","",""
"52","57","19002","","2043","0","","",""
"52","58","19003","","2025","0","","",""
"52","66","19004","","2031","0","","",""
"52","54","19005","","2025","0","","",""
"52","43","19006","","2031","0","","",""
"52","64","19007","","2031","0","","",""
"52","44","19008","","2157","0","","",""
"52","65","19009","","2031","0","","",""
"66","7","1901","","53703","0","","",""
"52","42","19010","","2037","0","","",""
"52","44","19011","","2037","0","","",""
"52","56","19012","","2037","0","","",""
"52","55","19013","","2093","0","","",""
"52","57","19014","","2037","0","","",""
"52","55","19015","","2067","0","","",""
"52","58","19016","","2037","0","","",""
"52","65","19017","","2039","0","","",""
"52","65","19018","","2101","0","","",""
"52","42","19019","","2073","0","","",""
"66","6","1902","","53703","0","","",""
"52","44","19020","","2039","0","","",""
"52","44","19021","","2121","0","","",""
"52","58","19022","","2105","0","","",""
"52","63","19023","","2039","0","","",""
"52","42","19024","","2039","0","","",""
"52","43","19025","","2157","0","","",""
"52","56","19026","","2135","0","","",""
"52","41","19027","","2067","0","","",""
"52","42","19028","","2043","0","","",""
"52","41","19029","","2053","0","","",""
"66","9","1903","","53705","0","","",""
"52","44","19030","","2043","0","","",""
"52","43","19031","","2043","0","","",""
"52","56","19032","","2043","0","","",""
"52","42","19033","","2067","0","","",""
"52","55","19034","","2043","0","","",""
"52","43","19035","","2141","0","","",""
"52","65","19036","","2141","0","","",""
"52","44","19037","","2101","0","","",""
"52","54","19038","","2079","0","","",""
"52","57","19039","","2067","0","","",""
"66","1","1904","","53705","0","","",""
"52","54","19040","","2043","0","","",""
"52","65","19041","","2049","0","","",""
"52","63","19042","","2049","0","","",""
"52","65","19043","","2127","0","","",""
"52","66","19044","","2049","0","","",""
"52","42","19045","","2135","0","","",""
"52","44","19046","","2093","0","","",""
"52","43","19047","","2085","0","","",""
"52","41","19048","","2049","0","","",""
"52","41","19049","","2141","0","","",""
"66","8","1905","","53705","0","","",""
"52","44","19050","","2113","0","","",""
"52","14","19051","","2049","0","","",""
"52","42","19052","","2049","0","","",""
"52","42","19053","","2157","0","","",""
"52","64","19054","","2049","0","","",""
"52","57","19055","","2157","0","","",""
"52","42","19056","","2053","0","","",""
"52","43","19057","","2093","0","","",""
"52","44","19058","","2053","0","","",""
"52","54","19059","","2121","0","","",""
"66","7","1906","","53705","0","","",""
"52","58","19060","","2053","0","","",""
"52","57","19061","","2053","0","","",""
"52","54","19062","","2053","0","","",""
"52","55","19063","","2053","0","","",""
"52","66","19064","","2061","0","","",""
"52","43","19065","","2061","0","","",""
"52","54","19066","","2067","0","","",""
"52","56","19067","","2105","0","","",""
"52","58","19068","","2067","0","","",""
"52","42","19069","","2127","0","","",""
"66","6","1907","","53705","0","","",""
"52","44","19070","","2073","0","","",""
"52","41","19071","","2101","0","","",""
"52","44","19072","","2135","0","","",""
"52","41","19073","","2079","0","","",""
"52","44","19074","","2079","0","","",""
"52","63","19075","","2127","0","","",""
"52","43","19076","","2079","0","","",""
"52","65","19077","","2085","0","","",""
"52","66","19078","","2085","0","","",""
"52","44","19079","","2173","0","","",""
"27","6","1908","","54808","1","","",""
"52","42","19080","","2085","0","","",""
"52","64","19081","","2085","0","","",""
"52","41","19082","","2085","0","","",""
"52","14","19083","","2085","0","","",""
"52","14","19084","","2113","0","","",""
"52","42","19085","","2093","0","","",""
"52","41","19086","","2093","0","","",""
"52","58","19087","","2093","0","","",""
"52","54","19088","","2093","0","","",""
"52","57","19089","","2093","0","","",""
"27","9","1909","","54205","1","","",""
"52","44","19090","","2141","0","","",""
"52","42","19091","","2101","0","","",""
"52","63","19092","","2101","0","","",""
"52","66","19093","","2101","0","","",""
"52","43","19094","","2105","0","","",""
"52","42","19095","","2105","0","","",""
"52","57","19096","","2135","0","","",""
"52","55","19097","","2105","0","","",""
"52","41","19098","","2113","0","","",""
"52","66","19099","","2113","0","","",""
"62","4","191","","8032","1","","",""
"27","11","1910","","54205","1","","",""
"52","64","19100","","2113","0","","",""
"52","65","19101","","2113","0","","",""
"52","42","19102","","2121","0","","",""
"52","58","19103","","2121","0","","",""
"52","57","19104","","2121","0","","",""
"52","55","19105","","2121","0","","",""
"52","44","19106","","2127","0","","",""
"52","43","19107","","2127","0","","",""
"52","66","19108","","2127","0","","",""
"52","41","19109","","2135","0","","",""
"27","10","1911","","54205","1","","",""
"52","43","19110","","2135","0","","",""
"52","55","19111","","2135","0","","",""
"52","66","19112","","2141","0","","",""
"52","14","19113","","2141","0","","",""
"52","42","19114","","2141","0","","",""
"52","63","19115","","2141","0","","",""
"52","56","19116","","2157","0","","",""
"52","63","19117","","2173","0","","",""
"52","66","19118","","2173","0","","",""
"52","64","19119","","2173","0","","",""
"27","4","1912","","54205","1","","",""
"52","43","19120","","2173","0","","",""
"52","41","19121","","2173","0","","",""
"52","42","19122","","2173","0","","",""
"52","14","19123","","2173","0","","",""
"52","98","19124","","2141","0","","",""
"52","99","19125","","2141","0","","",""
"52","97","19126","","2141","0","","",""
"52","101","19127","","2141","0","","",""
"52","100","19128","","2141","0","","",""
"52","99","19129","","2039","0","","",""
"27","3","1913","","54205","1","","",""
"52","100","19130","","2113","0","","",""
"52","98","19131","","2073","0","","",""
"52","100","19132","","2021","0","","",""
"52","99","19133","","2005","0","","",""
"52","98","19134","","2049","0","","",""
"52","98","19135","","2005","0","","",""
"52","97","19136","","2013","0","","",""
"52","97","19137","","2113","0","","",""
"52","101","19138","","2049","0","","",""
"52","97","19139","","2085","0","","",""
"27","2","1914","","54205","1","","",""
"52","99","19140","","2031","0","","",""
"52","97","19141","","2049","0","","",""
"52","97","19142","","2127","0","","",""
"52","101","19143","","2005","0","","",""
"52","98","19144","","2013","0","","",""
"52","100","19145","","2005","0","","",""
"52","99","19146","","2073","0","","",""
"52","97","19147","","2005","0","","",""
"52","101","19148","","2039","0","","",""
"52","101","19149","","2031","0","","",""
"27","1","1915","","54205","1","","",""
"52","98","19150","","2031","0","","",""
"52","100","19151","","2061","0","","",""
"52","97","19152","","2031","0","","",""
"52","100","19153","","2073","0","","",""
"52","101","19154","","2021","0","","",""
"52","101","19155","","2013","0","","",""
"52","101","19156","","2085","0","","",""
"52","100","19157","","2013","0","","",""
"52","99","19158","","2021","0","","",""
"52","98","19159","","2039","0","","",""
"27","8","1916","","54205","1","","",""
"52","99","19160","","2049","0","","",""
"52","100","19161","","2031","0","","",""
"52","99","19162","","2013","0","","",""
"52","98","19163","","2021","0","","",""
"52","97","19164","","2021","0","","",""
"52","100","19165","","2039","0","","",""
"52","99","19166","","2127","0","","",""
"52","97","19167","","2039","0","","",""
"52","100","19168","","2049","0","","",""
"52","97","19169","","2061","0","","",""
"27","7","1917","","54205","1","","",""
"52","98","19170","","2113","0","","",""
"52","98","19171","","2061","0","","",""
"52","100","19172","","2085","0","","",""
"52","99","19173","","2061","0","","",""
"52","101","19174","","2061","0","","",""
"52","99","19175","","2085","0","","",""
"52","97","19176","","2073","0","","",""
"52","101","19177","","2073","0","","",""
"52","99","19178","","2101","0","","",""
"52","101","19179","","2113","0","","",""
"27","6","1918","","54205","1","","",""
"52","98","19180","","2085","0","","",""
"52","98","19181","","2101","0","","",""
"52","101","19182","","2101","0","","",""
"52","97","19183","","2101","0","","",""
"52","100","19184","","2101","0","","",""
"52","99","19185","","2113","0","","",""
"52","98","19186","","2127","0","","",""
"52","101","19187","","2127","0","","",""
"52","100","19188","","2127","0","","",""
"17","95","19189","","12001","0","","",""
"27","9","1919","","54206","1","","",""
"17","95","19190","","12003","0","","",""
"17","95","19191","","12021","0","","",""
"17","95","19192","","12025","0","","",""
"17","95","19193","","12033","0","","",""
"17","95","19194","","12017","0","","",""
"17","95","19195","","12029","0","","",""
"17","95","19196","","12031","0","","",""
"17","96","19197","","12035","0","","",""
"17","95","19198","","12037","0","","",""
"17","95","19199","","12039","0","","",""
"62","3","192","","8032","1","","",""
"27","11","1920","","54206","1","","",""
"17","21","19200","","12035","0","","",""
"17","95","19201","","12002","1","","",""
"17","95","19202","","12004","1","","",""
"17","95","19203","","12016","1","","",""
"17","95","19204","","12024","1","","",""
"17","95","19205","","12036","1","","",""
"17","95","19206","","12038","1","","",""
"17","95","19207","","12020","1","","",""
"17","95","19208","","12028","1","","",""
"17","95","19209","","12032","1","","",""
"27","10","1921","","54206","1","","",""
"17","95","19210","","12034","1","","",""
"17","95","19211","","12042","1","","",""
"17","95","19212","","12040","1","","",""
"17","120","19213","","12035","0","","",""
"17","121","19214","","12001","0","","",""
"17","120","19215","","12033","0","","",""
"17","120","19216","","12011","0","","",""
"17","121","19217","","12003","0","","",""
"17","120","19218","","12005","0","","",""
"17","120","19219","","12013","0","","",""
"27","4","1922","","54206","1","","",""
"17","120","19220","","12007","0","","",""
"17","120","19221","","12029","0","","",""
"17","120","19222","","12025","0","","",""
"17","120","19223","","12021","0","","",""
"17","120","19224","","12009","0","","",""
"17","120","19225","","12017","0","","",""
"17","120","19226","","12031","0","","",""
"17","121","19227","","12002","1","","",""
"17","120","19228","","12008","1","","",""
"17","120","19229","","12024","1","","",""
"27","3","1923","","54206","1","","",""
"17","121","19230","","12004","1","","",""
"17","120","19231","","12020","1","","",""
"17","120","19232","","12006","1","","",""
"17","120","19233","","12034","1","","",""
"17","120","19234","","12014","1","","",""
"17","120","19235","","12016","1","","",""
"17","120","19236","","12028","1","","",""
"17","120","19237","","12010","1","","",""
"17","120","19238","","12012","1","","",""
"17","120","19239","","12036","1","","",""
"27","2","1924","","54206","1","","",""
"17","120","19240","","12032","1","","",""
"17","120","19241","","12038","1","","",""
"17","55","19242","","12033","0","","",""
"17","44","19243","","12031","0","","",""
"17","42","19244","","12035","0","","",""
"17","54","19245","","12031","0","","",""
"17","56","19246","","12031","0","","",""
"17","41","19247","","12031","0","","",""
"17","41","19248","","12035","0","","",""
"17","44","19249","","12035","0","","",""
"27","1","1925","","54206","1","","",""
"17","55","19250","","12035","0","","",""
"17","43","19251","","12033","0","","",""
"17","56","19252","","12033","0","","",""
"17","57","19253","","12031","0","","",""
"17","58","19254","","12031","0","","",""
"17","58","19255","","12035","0","","",""
"17","56","19256","","12035","0","","",""
"17","54","19257","","12035","0","","",""
"17","42","19258","","12033","0","","",""
"17","41","19259","","12033","0","","",""
"27","8","1926","","54206","1","","",""
"17","43","19260","","12031","0","","",""
"17","42","19261","","12031","0","","",""
"17","55","19262","","12031","0","","",""
"17","57","19263","","12035","0","","",""
"17","43","19264","","12035","0","","",""
"17","57","19265","","12033","0","","",""
"17","54","19266","","12033","0","","",""
"17","58","19267","","12033","0","","",""
"17","44","19268","","12033","0","","",""
"17","57","19269","","12038","1","","",""
"27","7","1927","","54206","1","","",""
"17","56","19270","","12038","1","","",""
"17","58","19271","","12038","1","","",""
"17","54","19272","","12038","1","","",""
"17","44","19273","","12038","1","","",""
"17","43","19274","","12038","1","","",""
"17","55","19275","","12038","1","","",""
"17","41","19276","","12038","1","","",""
"17","42","19277","","12038","1","","",""
"17","57","19278","","12036","1","","",""
"17","57","19279","","12032","1","","",""
"27","6","1928","","54206","1","","",""
"17","58","19280","","12032","1","","",""
"17","43","19281","","12032","1","","",""
"17","54","19282","","12036","1","","",""
"17","41","19283","","12034","1","","",""
"17","55","19284","","12034","1","","",""
"17","56","19285","","12034","1","","",""
"17","54","19286","","12032","1","","",""
"17","41","19287","","12036","1","","",""
"17","44","19288","","12036","1","","",""
"17","55","19289","","12036","1","","",""
"27","9","1929","","54801","1","","",""
"17","56","19290","","12036","1","","",""
"17","57","19291","","12034","1","","",""
"17","42","19292","","12034","1","","",""
"17","58","19293","","12034","1","","",""
"17","56","19294","","12032","1","","",""
"17","55","19295","","12032","1","","",""
"17","41","19296","","12032","1","","",""
"17","42","19297","","12032","1","","",""
"17","43","19298","","12036","1","","",""
"17","58","19299","","12036","1","","",""
"62","2","193","","8032","1","","",""
"27","1","1930","","54801","1","","",""
"17","44","19300","","12034","1","","",""
"17","43","19301","","12034","1","","",""
"17","54","19302","","12034","1","","",""
"17","44","19303","","12032","1","","",""
"17","42","19304","","12036","1","","",""
"56","14","19305","","4002","1","","",""
"56","65","19306","","4002","1","","",""
"56","64","19307","","4002","1","","",""
"56","66","19308","","4002","1","","",""
"56","63","19309","","4002","1","","",""
"80","1","1931","","75103","0","","",""
"56","63","19310","","4008","1","","",""
"56","65","19311","","4008","1","","",""
"56","65","19312","","4104","1","","",""
"56","63","19313","","4084","1","","",""
"56","63","19314","","4074","1","","",""
"56","65","19315","","4044","1","","",""
"56","63","19316","","4020","1","","",""
"56","65","19317","","4014","1","","",""
"56","63","19318","","4104","1","","",""
"56","63","19319","","4014","1","","",""
"80","8","1932","","75103","0","","",""
"56","65","19320","","4060","1","","",""
"56","63","19321","","4038","1","","",""
"56","63","19322","","4026","1","","",""
"56","65","19323","","4020","1","","",""
"56","65","19324","","4038","1","","",""
"56","63","19325","","4032","1","","",""
"56","65","19326","","4026","1","","",""
"56","65","19327","","4094","1","","",""
"56","65","19328","","4074","1","","",""
"56","65","19329","","4032","1","","",""
"80","7","1933","","75103","0","","",""
"56","63","19330","","4094","1","","",""
"56","63","19331","","4060","1","","",""
"56","65","19332","","4084","1","","",""
"56","63","19333","","4054","1","","",""
"56","63","19334","","4044","1","","",""
"56","65","19335","","4054","1","","",""
"56","65","19336","","4004","1","","",""
"56","63","19337","","4004","1","","",""
"56","63","19338","","4112","1","","",""
"56","65","19339","","4112","1","","",""
"80","52","1934","","75103","0","","",""
"70","43","19340","","55101","0","","",""
"70","41","19341","","55101","0","","",""
"70","44","19342","","55101","0","","",""
"70","42","19343","","55101","0","","",""
"70","41","19344","","55102","0","","",""
"70","44","19345","","55102","0","","",""
"70","43","19346","","55102","0","","",""
"70","42","19347","","55102","0","","",""
"29","44","19348","","56101","0","","",""
"29","43","19349","","56101","0","","",""
"66","7","1935","","53711","0","","",""
"29","41","19350","","56101","0","","",""
"29","42","19351","","56101","0","","",""
"29","44","19352","","56105","0","","",""
"29","41","19353","","56106","0","","",""
"29","42","19354","","56103","0","","",""
"29","43","19355","","56102","0","","",""
"29","43","19356","","56106","0","","",""
"29","43","19357","","56105","0","","",""
"29","41","19358","","56105","0","","",""
"29","42","19359","","56105","0","","",""
"66","6","1936","","53711","0","","",""
"29","44","19360","","56104","0","","",""
"29","43","19361","","56104","0","","",""
"29","44","19362","","56103","0","","",""
"29","44","19363","","56102","0","","",""
"29","41","19364","","56102","0","","",""
"29","43","19365","","56103","0","","",""
"29","42","19366","","56102","0","","",""
"29","42","19367","","56104","0","","",""
"29","41","19368","","56104","0","","",""
"29","41","19369","","56103","0","","",""
"66","9","1937","","53712","0","","",""
"29","42","19370","","56106","0","","",""
"29","44","19371","","56106","0","","",""
"90","39","19372","","15013","0","","",""
"90","39","19373","","15015","0","","",""
"90","39","19374","","15009","0","","",""
"90","39","19375","","15017","0","","",""
"90","39","19376","","15011","0","","",""
"90","39","19377","","15010","1","","",""
"90","39","19378","","15012","1","","",""
"90","39","19379","","15014","1","","",""
"66","1","1938","","53712","0","","",""
"90","39","19380","","15008","1","","",""
"90","39","19381","","15016","1","","",""
"90","39","19382","","15020","1","","",""
"90","39","19383","","15018","1","","",""
"42","58","19384","","21103","0","","",""
"42","57","19385","","21103","0","","",""
"42","56","19386","","21103","0","","",""
"42","54","19387","","21103","0","","",""
"42","55","19388","","21103","0","","",""
"42","56","19389","","21113","0","","",""
"66","8","1939","","53712","0","","",""
"42","56","19390","","21105","0","","",""
"42","55","19391","","21105","0","","",""
"42","58","19392","","21111","0","","",""
"42","54","19393","","21111","0","","",""
"42","58","19394","","21105","0","","",""
"42","55","19395","","21107","0","","",""
"42","58","19396","","21113","0","","",""
"42","55","19397","","21113","0","","",""
"42","54","19398","","21105","0","","",""
"42","58","19399","","21107","0","","",""
"62","1","194","","8032","1","","",""
"66","7","1940","","53712","0","","",""
"42","57","19400","","21105","0","","",""
"42","57","19401","","21111","0","","",""
"42","56","19402","","21107","0","","",""
"42","54","19403","","21107","0","","",""
"42","57","19404","","21107","0","","",""
"42","55","19405","","21111","0","","",""
"42","54","19406","","21113","0","","",""
"42","57","19407","","21113","0","","",""
"42","56","19408","","21111","0","","",""
"42","18","19409","","21103","0","","",""
"66","6","1941","","53712","0","","",""
"42","22","19410","","21103","0","","",""
"42","20","19411","","21103","0","","",""
"42","19","19412","","21103","0","","",""
"42","25","19413","","21103","0","","",""
"42","22","19414","","21105","0","","",""
"42","18","19415","","21113","0","","",""
"42","18","19416","","21105","0","","",""
"42","22","19417","","21111","0","","",""
"42","18","19418","","21111","0","","",""
"42","25","19419","","21107","0","","",""
"66","53","1942","","53890","1","","",""
"42","19","19420","","21105","0","","",""
"42","20","19421","","21111","0","","",""
"42","18","19422","","21107","0","","",""
"42","25","19423","","21111","0","","",""
"42","20","19424","","21105","0","","",""
"42","20","19425","","21113","0","","",""
"42","25","19426","","21105","0","","",""
"42","20","19427","","21107","0","","",""
"42","22","19428","","21113","0","","",""
"42","22","19429","","21107","0","","",""
"66","53","1943","","53891","1","","",""
"42","19","19430","","21107","0","","",""
"42","19","19431","","21111","0","","",""
"42","19","19432","","21113","0","","",""
"42","25","19433","","21113","0","","",""
"42","57","19434","","21702","0","","",""
"42","55","19435","","21702","0","","",""
"42","58","19436","","21702","0","","",""
"42","56","19437","","21702","0","","",""
"42","54","19438","","21702","0","","",""
"42","11","19439","","21109","0","","",""
"4","3","1944","","35203","1","","",""
"42","30","19440","","21109","0","","",""
"42","29","19441","","21109","0","","",""
"42","37","19442","","21109","0","","",""
"42","26","19443","","21109","0","","",""
"42","42","19444","","21103","0","","",""
"42","41","19445","","21103","0","","",""
"42","44","19446","","21103","0","","",""
"42","43","19447","","21103","0","","",""
"42","42","19448","","21105","0","","",""
"42","41","19449","","21105","0","","",""
"4","2","1945","","35203","1","","",""
"42","44","19450","","21105","0","","",""
"42","43","19451","","21105","0","","",""
"42","42","19452","","21107","0","","",""
"42","41","19453","","21107","0","","",""
"42","44","19454","","21107","0","","",""
"42","43","19455","","21107","0","","",""
"42","42","19456","","21109","0","","",""
"42","41","19457","","21109","0","","",""
"42","44","19458","","21109","0","","",""
"42","43","19459","","21109","0","","",""
"4","1","1946","","35203","1","","",""
"42","42","19460","","21111","0","","",""
"42","41","19461","","21111","0","","",""
"42","44","19462","","21111","0","","",""
"42","43","19463","","21111","0","","",""
"42","42","19464","","21113","0","","",""
"42","41","19465","","21113","0","","",""
"42","44","19466","","21113","0","","",""
"42","43","19467","","21113","0","","",""
"42","11","19468","","21103","0","","",""
"42","30","19469","","21103","0","","",""
"4","8","1947","","35203","1","","",""
"42","29","19470","","21103","0","","",""
"42","37","19471","","21103","0","","",""
"42","26","19472","","21103","0","","",""
"42","11","19473","","21105","0","","",""
"42","30","19474","","21105","0","","",""
"42","29","19475","","21105","0","","",""
"42","37","19476","","21105","0","","",""
"42","26","19477","","21105","0","","",""
"42","11","19478","","21107","0","","",""
"42","30","19479","","21107","0","","",""
"4","7","1948","","35203","1","","",""
"42","29","19480","","21107","0","","",""
"42","37","19481","","21107","0","","",""
"42","26","19482","","21107","0","","",""
"42","22","19483","","21702","0","","",""
"42","25","19484","","21702","0","","",""
"42","20","19485","","21702","0","","",""
"42","19","19486","","21702","0","","",""
"42","18","19487","","21702","0","","",""
"42","11","19488","","21111","0","","",""
"42","30","19489","","21111","0","","",""
"4","4","1949","","35203","1","","",""
"42","29","19490","","21111","0","","",""
"42","37","19491","","21111","0","","",""
"42","26","19492","","21111","0","","",""
"42","11","19493","","21113","0","","",""
"42","30","19494","","21113","0","","",""
"42","29","19495","","21113","0","","",""
"42","37","19496","","21113","0","","",""
"42","26","19497","","21113","0","","",""
"42","42","19498","","21202","1","","",""
"42","41","19499","","21202","1","","",""
"62","8","195","","8032","1","","",""
"73","8","1950","","42206","1","","",""
"42","55","19500","","21202","1","","",""
"42","54","19501","","21202","1","","",""
"42","57","19502","","21202","1","","",""
"42","44","19503","","21202","1","","",""
"42","58","19504","","21202","1","","",""
"42","56","19505","","21202","1","","",""
"42","43","19506","","21202","1","","",""
"42","56","19507","","21210","1","","",""
"42","44","19508","","21210","1","","",""
"42","54","19509","","21210","1","","",""
"73","7","1951","","42206","1","","",""
"42","44","19510","","21206","1","","",""
"42","56","19511","","21206","1","","",""
"42","44","19512","","21204","1","","",""
"42","58","19513","","21210","1","","",""
"42","54","19514","","21208","1","","",""
"42","56","19515","","21208","1","","",""
"42","44","19516","","21208","1","","",""
"42","41","19517","","21206","1","","",""
"42","54","19518","","21206","1","","",""
"42","43","19519","","21206","1","","",""
"73","6","1952","","42206","1","","",""
"42","55","19520","","21204","1","","",""
"42","42","19521","","21204","1","","",""
"42","57","19522","","21210","1","","",""
"42","54","19523","","21204","1","","",""
"42","41","19524","","21208","1","","",""
"42","42","19525","","21206","1","","",""
"42","56","19526","","21204","1","","",""
"42","55","19527","","21210","1","","",""
"42","43","19528","","21208","1","","",""
"42","58","19529","","21208","1","","",""
"1","40","1953","","41402","1","","",""
"42","57","19530","","21206","1","","",""
"42","57","19531","","21204","1","","",""
"42","58","19532","","21204","1","","",""
"42","41","19533","","21204","1","","",""
"42","43","19534","","21204","1","","",""
"42","41","19535","","21210","1","","",""
"42","58","19536","","21206","1","","",""
"42","55","19537","","21208","1","","",""
"42","55","19538","","21206","1","","",""
"42","42","19539","","21208","1","","",""
"1","72","1954","","41301","0","","",""
"42","57","19540","","21208","1","","",""
"42","42","19541","","21210","1","","",""
"42","43","19542","","21210","1","","",""
"42","43","19543","","21212","1","","",""
"42","56","19544","","21212","1","","",""
"42","44","19545","","21212","1","","",""
"42","42","19546","","21212","1","","",""
"42","58","19547","","21212","1","","",""
"42","41","19548","","21212","1","","",""
"42","54","19549","","21212","1","","",""
"1","72","1955","","41302","0","","",""
"42","55","19550","","21212","1","","",""
"42","57","19551","","21212","1","","",""
"42","18","19552","","21202","1","","",""
"42","25","19553","","21202","1","","",""
"42","22","19554","","21202","1","","",""
"42","11","19555","","21202","1","","",""
"42","19","19556","","21202","1","","",""
"42","20","19557","","21202","1","","",""
"42","37","19558","","21202","1","","",""
"42","30","19559","","21202","1","","",""
"1","72","1956","","41303","0","","",""
"42","26","19560","","21202","1","","",""
"42","29","19561","","21202","1","","",""
"42","26","19562","","21206","1","","",""
"42","18","19563","","21204","1","","",""
"42","22","19564","","21204","1","","",""
"42","22","19565","","21210","1","","",""
"42","26","19566","","21210","1","","",""
"42","20","19567","","21210","1","","",""
"42","22","19568","","21206","1","","",""
"42","30","19569","","21206","1","","",""
"73","32","1957","","42103","0","","",""
"42","29","19570","","21206","1","","",""
"42","19","19571","","21206","1","","",""
"42","19","19572","","21204","1","","",""
"42","18","19573","","21210","1","","",""
"42","18","19574","","21208","1","","",""
"42","11","19575","","21206","1","","",""
"42","20","19576","","21206","1","","",""
"42","37","19577","","21204","1","","",""
"42","25","19578","","21210","1","","",""
"42","19","19579","","21210","1","","",""
"73","24","1958","","42103","0","","",""
"42","18","19580","","21206","1","","",""
"42","11","19581","","21204","1","","",""
"42","20","19582","","21204","1","","",""
"42","25","19583","","21204","1","","",""
"42","29","19584","","21210","1","","",""
"42","26","19585","","21208","1","","",""
"42","30","19586","","21204","1","","",""
"42","26","19587","","21204","1","","",""
"42","29","19588","","21208","1","","",""
"42","37","19589","","21206","1","","",""
"73","11","1959","","42206","1","","",""
"42","29","19590","","21204","1","","",""
"42","37","19591","","21210","1","","",""
"42","37","19592","","21208","1","","",""
"42","20","19593","","21208","1","","",""
"42","25","19594","","21206","1","","",""
"42","22","19595","","21208","1","","",""
"42","30","19596","","21208","1","","",""
"42","25","19597","","21208","1","","",""
"42","19","19598","","21208","1","","",""
"42","11","19599","","21208","1","","",""
"62","7","196","","8032","1","","",""
"73","10","1960","","42206","1","","",""
"42","30","19600","","21210","1","","",""
"42","11","19601","","21210","1","","",""
"42","18","19602","","21212","1","","",""
"42","19","19603","","21212","1","","",""
"42","26","19604","","21212","1","","",""
"42","20","19605","","21212","1","","",""
"42","25","19606","","21212","1","","",""
"42","29","19607","","21212","1","","",""
"42","30","19608","","21212","1","","",""
"42","37","19609","","21212","1","","",""
"73","4","1961","","42206","1","","",""
"42","11","19610","","21212","1","","",""
"42","22","19611","","21212","1","","",""
"85","57","19612","","22804","1","","",""
"85","58","19613","","22804","1","","",""
"85","56","19614","","22804","1","","",""
"85","55","19615","","22804","1","","",""
"85","54","19616","","22804","1","","",""
"85","18","19617","","22804","1","","",""
"85","22","19618","","22804","1","","",""
"85","19","19619","","22804","1","","",""
"73","3","1962","","42206","1","","",""
"85","20","19620","","22804","1","","",""
"85","25","19621","","22804","1","","",""
"7","65","19622","","33201","1","","",""
"7","64","19623","","33201","1","","",""
"7","63","19624","","33201","1","","",""
"7","14","19625","","33201","1","","",""
"7","43","19626","","33201","1","","",""
"7","66","19627","","33201","1","","",""
"7","41","19628","","33201","1","","",""
"7","44","19629","","33201","1","","",""
"73","2","1963","","42206","1","","",""
"7","42","19630","","33201","1","","",""
"11","65","19631","","31102","0","","",""
"11","64","19632","","31102","0","","",""
"11","63","19633","","31102","0","","",""
"11","14","19634","","31102","0","","",""
"11","43","19635","","31102","0","","",""
"11","41","19636","","31102","0","","",""
"11","44","19637","","31102","0","","",""
"11","66","19638","","31102","0","","",""
"11","42","19639","","31102","0","","",""
"73","1","1964","","42206","1","","",""
"7","66","19640","","33206","1","","",""
"7","42","19641","","33204","1","","",""
"7","26","19642","","33201","1","","",""
"7","11","19643","","33204","1","","",""
"7","34","19644","","33203","1","","",""
"7","23","19645","","33203","1","","",""
"7","34","19646","","33205","1","","",""
"7","63","19647","","33206","1","","",""
"7","41","19648","","33205","1","","",""
"7","63","19649","","33202","1","","",""
"47","7","1965","","36102","0","","",""
"7","24","19650","","33204","1","","",""
"7","64","19651","","33204","1","","",""
"7","26","19652","","33203","1","","",""
"7","30","19653","","33203","1","","",""
"7","66","19654","","33203","1","","",""
"7","44","19655","","33203","1","","",""
"7","26","19656","","33206","1","","",""
"7","65","19657","","33203","1","","",""
"7","41","19658","","33203","1","","",""
"7","43","19659","","33205","1","","",""
"47","6","1966","","36102","0","","",""
"7","31","19660","","33201","1","","",""
"7","26","19661","","33204","1","","",""
"7","44","19662","","33205","1","","",""
"7","32","19663","","33203","1","","",""
"7","37","19664","","33203","1","","",""
"7","41","19665","","33206","1","","",""
"7","30","19666","","33202","1","","",""
"7","26","19667","","33202","1","","",""
"7","44","19668","","33206","1","","",""
"7","37","19669","","33201","1","","",""
"27","8","1967","","54701","0","","",""
"7","24","19670","","33203","1","","",""
"7","30","19671","","33206","1","","",""
"7","32","19672","","33205","1","","",""
"7","30","19673","","33201","1","","",""
"7","63","19674","","33205","1","","",""
"7","24","19675","","33201","1","","",""
"7","43","19676","","33202","1","","",""
