"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"1","","Abtsroda Sieblos","","50.506547","9.910845","1801","","0","","",""
"2","","Abtsroda Sieblos","","50.50654","9.908987","1801","","0","","",""
"3","","Abtsroda","","50.508613","9.925035","1801","","0","","",""
"4","","Abtsroda","","50.508563","9.92513","1801","","0","","",""
"5","","Abtsroda Tränkhof","","50.498842","9.893133","1801","","0","","",""
"6","","Abtsroda Tränkhof","","50.498807","9.893127","1801","","0","","",""
"7","","Allmus","","50.595265","9.813925","2068","","0","","",""
"8","","Allmus","","50.594918","9.813013","2068","","0","","",""
"9","","Almendorf","","50.575912","9.74597","2035","","0","","",""
"10","","Almendorf","","50.57603","9.746092","2035","","0","","",""
"11","","Armenhof Sägewerk","","50.562428","9.785438","2074","","0","","",""
"12","","Armenhof Sägewerk","","50.562372","9.785538","2074","","0","","",""
"13","","Armenhof Waldstraße","","50.560513","9.794313","2074","","0","","",""
"14","","Armenhof Waldstraße","","50.560528","9.792427","2074","","0","","",""
"15","","Arzell Friedhof","","50.763412","9.777893","1653","","0","","",""
"16","","Arzell Friedhof","","50.763118","9.777627","1653","","0","","",""
"17","","Arzell Kindergarten","","50.763037","9.78262","1653","","0","","",""
"18","","Arzell Kirschenmühle","","50.766991","9.773879","1653","","0","","",""
"19","","Arzell Kirschenmühle","","50.766937","9.773822","1653","","0","","",""
"20","","Arzell Ortsmitte","","50.762808","9.78026","1653","","0","","",""
"21","","Arzell Ortsmitte","","50.762765","9.780033","1653","","0","","",""
"22","","Altschwambach Kreuzung","","50.601912","9.980912","1713","","0","","",""
"23","","Altschwambach Kreuzung","","50.601878","9.980913","1713","","0","","",""
"24","","Aura","","50.58324","9.983533","1713","","0","","",""
"25","","Aura","","50.5833","9.983598","1713","","0","","",""
"26","","Künzell Bachrain Kirche","","50.539330186","9.705035537","2030","","0","","",""
"27","","Künzell Bachrain Kirche","","50.539147359","9.705498219","2030","","0","","",""
"28","","Künzell Bachrain Sportplatz","","50.535437","9.712533","2030","","0","","",""
"29","","Künzell Bachrain Sportplatz","","50.535473","9.71234","2030","","0","","",""
"30","","Batten Findlos Abzweig","","50.551285","10.00282","1740","","0","","",""
"31","","Batten Findlos Abzweig","","50.55133","10.002755","1740","","0","","",""
"32","","Batten Industriegebiet","","50.557995","10.008378","1740","","0","","",""
"33","","Batten","","50.555822","10.009178","1740","","0","","",""
"34","","Batten","","50.555082","10.009202","1740","","0","","",""
"35","","Batten","","50.554988","10.00989","1740","","0","","",""
"36","","Bernhards Steinbrücke","","50.6074","9.727502","2060","","0","","",""
"37","","Bernhards Steinbrücke","","50.607479","9.727318","2060","","0","","",""
"38","","Bernhards Ortsmitte","","50.601067","9.721855","2060","","0","","",""
"39","","Bernhards Ortsmitte","","50.601058","9.722043","2060","","0","","",""
"40","","Besges","","50.550975","9.592882","2001","","0","","",""
"41","","Besges","","50.550998","9.592798","2001","","0","","",""
"42","","Besges","","50.550418636","9.593929052","2001","","0","","",""
"43","","Betzenrod","","50.733505","9.773415","1629","","0","","",""
"44","","Betzenrod","","50.733847","9.773812","1629","","0","","",""
"45","","Burghaun Bahnhof","","50.701253","9.726918","1650","","0","","",""
"46","","Burghaun Bahnhof","","50.701353","9.726848","1650","","0","","",""
"47","","Burghaun Brücke","","50.700038","9.729347","1650","","0","","",""
"48","","Burghaun Brücke","","50.700068","9.729373","1650","","0","","",""
"49","","Burghaun Grubener Straße","","50.699590464","9.738596678","1650","","0","","",""
"50","","Burghaun Grubener Straße","","50.699598","9.7395","1650","","0","","",""
"51","","Burghaun Marktplatz","","50.697583","9.726862","1650","","0","","",""
"52","","Burghaun Marktplatz","","50.697538","9.726985","1650","","0","","",""
"53","","Burghaun Schule","","50.705283","9.725067","1650","","0","","",""
"54","","Burghaun Schlossstraße","","50.696597","9.723358","1650","","0","","",""
"55","","Bimbach Feuerwehrhaus","","50.574547","9.575182","2109","","0","","",""
"56","","Bimbach Feuerwehrhaus","","50.574567","9.575232","2109","","0","","",""
"57","","Bimbach Gaststätte Linde","","50.573825","9.57051","2109","","0","","",""
"58","","Bimbach Im Lüdertal","","50.575756","9.565556","2109","","0","","",""
"59","","Bimbach Lütterzer Straße","","50.576488","9.581712","2109","","0","","",""
"60","","Bimbach Lütterzer Straße","","50.576535","9.581783","2109","","0","","",""
"61","","Bimbach Milseburgstraße","","50.575592","9.585918","2109","","0","","",""
"62","","Bimbach Reiterhof","","50.57438","9.558878","2109","","0","","",""
"63","","Bimbach Reiterhof","","50.574288","9.55857","2109","","0","","",""
"64","","Bimbach Am Sägewerk","","50.575287","9.564127","2109","","0","","",""
"65","","Bimbach Am Sägewerk","","50.575262","9.564167","2109","","0","","",""
"66","","Blankenau Bürgerhaus MP","","50.543338","9.46604","2101","","0","","",""
"67","","Blankenau Friedhofstraße","","50.54452","9.474765","2101","","0","","",""
"68","","Blankenau Friedhofstraße","","50.544502","9.474545","2101","","0","","",""
"69","","Brand Am Berg","","50.533363","9.956085","1740","","0","","",""
"70","","Brand Am Berg","","50.533393","9.956417","1740","","0","","",""
"71","","Brandlos","","50.483893","9.482167","2128","","0","","",""
"72","","Brand Ortsmitte","","50.531788","9.956527","1740","","0","","",""
"73","","Brand Ortsmitte","","50.53196","9.956588","1740","","0","","",""
"74","","Schachen Brembach","","50.459958","9.9221","1847","","0","","",""
"75","","Bronnzell Fasaneriestraße","","50.512247","9.6796","2001","","0","","",""
"76","","Bronnzell Am Röhlingsberg","","50.51829","9.680425","2001","","0","","",""
"77","","Bronnzell Am Röhlingsberg","","50.518147","9.680347","2001","","0","","",""
"78","","Bronnzell Ziegeler Straße","","50.516123","9.67973","2001","","0","","",""
"79","","Bronnzell Ziegeler Straße","","50.516267","9.679663","2001","","0","","",""
"80","","Bad Salzschlirf Bahnhof","","50.627256131","9.49422732","2125","","0","","",""
"81","","Bad Salzschlirf Kurpark","","50.625982","9.503153","2125","","0","","",""
"82","","Bad Salzschlirf Kurpark","","50.62592","9.503272","2125","","0","","",""
"83","","Bad Salzschlirf Lärchenweg","","50.616282","9.50225","2125","","0","","",""
"84","","Bad Salzschlirf Lärchenweg","","50.61625","9.502305","2125","","0","","",""
"85","","Bad Salzschlirf Rathaus","","50.624738","9.507195","2125","","0","","",""
"86","","Bad Salzschlirf Rathaus","","50.624482","9.507393","2125","","0","","",""
"87","","Bad Salzschlirf Riedstraße","","50.621508","9.505807","2125","","0","","",""
"88","","Bad Salzschlirf Riedstraße","","50.621435","9.505368","2125","","0","","",""
"89","","Bad Salzschlirf Schlitzer Straße","","50.628261","9.507187","2125","","0","","",""
"90","","Buchenau Branders","","50.787257","9.787053","1618","","0","","",""
"91","","Buchenau","","50.780942","9.768973","1618","","0","","",""
"92","","Buchenau","","50.780682","9.769195","1618","","0","","",""
"93","","Buchenrod","","50.448163","9.510127","1942","","0","","",""
"94","","Böckels B 458","","50.549557545","9.761072248","2064","","0","","",""
"95","","Böckels B 458","","50.549485964","9.761119187","2064","","0","","",""
"96","","Büchenberg Gershof","","50.439982","9.701377","1846","","0","","",""
"97","","Büchenberg Gershof","","50.44","9.701277","1846","","0","","",""
"98","","Büchenberg","","50.434687","9.710115","1846","","0","","",""
"99","","Büchenberg","","50.43582","9.710777","1846","","0","","",""
"100","","Dalherda","","50.417833","9.826713","1806","","0","","",""
"101","","Dalherda","","50.417385","9.82718","1806","","0","","",""
"102","","Dammersbach","","50.629117","9.776062","1645","","0","","",""
"103","","Dassen","","50.508125","9.780225","2077","","0","","",""
"104","","Dassen","","50.508042","9.780265","2077","","0","","",""
"105","","Dietershan Abzw. Dietershan","","50.590772","9.711868","2001","","0","","",""
"106","","Dietershan Abzw. Dietershan","","50.59068","9.711772","2001","","0","","",""
"107","","Dietershan Ortsmitte","","50.601128","9.701203","2060","","0","","",""
"108","","Dietges","","50.528838","9.930842","1728","","0","","",""
"109","","Dietgeshof","","50.651065","10.035277","1710","","0","","",""
"110","","Dietgeshof","","50.65113","10.035333","1710","","0","","",""
"111","","Dietershan Wendelinusstraße","","50.601214366","9.706609994","2060","","0","","",""
"112","","Dietershan Wendelinusstraße","","50.60114","9.706388","2060","","0","","",""
"113","","Dipperz Eckartsmühle","","50.538392","9.810028","2070","","0","","",""
"114","","Dipperz Eckartsmühle","","50.538042","9.810297","2070","","0","","",""
"115","","Dipperz Evangelische Kirche","","50.540743","9.802187","2070","","0","","",""
"116","","Dipperz Evangelische Kirche","","50.540615","9.802573","2070","","0","","",""
"117","","Dipperz Gasthaus Kircher","","50.543323","9.793781","2070","","0","","",""
"118","","Dipperz Gasthaus Kircher","","50.5433","9.792902","2070","","0","","",""
"119","","Dipperz Am Holzbach","","50.542086136","9.788967222","2070","","0","","",""
"120","","Dipperz Am Holzbach","","50.542257446","9.789311886","2070","","0","","",""
"121","","Dipperz Külos","","50.538988","9.81813","2070","","0","","",""
"122","","Dipperz Külos","","50.538985","9.818182","2070","","0","","",""
"123","","Dipperz Langenbieberstraße","","50.54349","9.797078","2070","","0","","",""
"124","","Dipperz Langenbieberstraße","","50.543562","9.797287","2070","","0","","",""
"125","","Dippach","","50.614983","10.031097","1710","","0","","",""
"126","","Dippach","","50.614963","10.031098","1710","","0","","",""
"127","","Dipperz Rhönstraße","","50.5418","9.80701","2070","","0","","",""
"128","","Dipperz Rhönstraße","","50.541785","9.807162","2070","","0","","",""
"129","","Dirlos DGH","","50.523433","9.74918","2077","","0","","",""
"130","","Dirlos DGH","","50.523527","9.748678","2077","","0","","",""
"131","","Dirlos Grumbachweg","","50.522045","9.754565","2077","","0","","",""
"132","","Dirlos Grumbachweg","","50.522263","9.753968","2077","","0","","",""
"133","","Dirlos Kohlgrunder Straße","","50.523785","9.755637","2077","","0","","",""
"134","","Dirlos Loheland Abzweig","","50.515663","9.766587","2077","","0","","",""
"135","","Dirlos Loheland Abzweig","","50.51513","9.767118","2077","","0","","",""
"136","","Dirlos Loheland Schule","","50.51344","9.762498","2077","","0","","",""
"137","","Dittlofrod","","50.756102","9.744682","1618","","0","","",""
"138","","Dittlofrod","","50.756218","9.744775","1618","","0","","",""
"139","","Danzwiesen Milseburg Parkplatz","","50.553965","9.896723","1701","","0","","",""
"140","","Danzwiesen Milseburg Parkplatz","","50.55326","9.895872","1701","","0","","",""
"141","","Dorfborn Rippachstraße","","50.466168","9.623703","1920","","0","","",""
"142","","Dorfborn Rippachstraße","","50.465992","9.623805","1920","","0","","",""
"143","","Dorfborn In der Au","","50.465877","9.630492","1920","","0","","",""
"144","","Dorfborn In der Au","","50.465902","9.630548","1920","","0","","",""
"145","","Dietershausen Gärtnerei","","50.500757","9.79627","2075","","0","","",""
"146","","Dietershausen Gärtnerei","","50.501557","9.79586","2075","","0","","",""
"147","","Dietershausen Ortsmitte","","50.505397","9.79555","2075","","0","","",""
"148","","Dietershausen Ortsmitte","","50.505273","9.795423","2075","","0","","",""
"149","","Döllbach","","50.443093","9.734042","1840","","0","","",""
"150","","Döllbach","","50.443018","9.733972","1840","","0","","",""
"151","","Döngesmühle Kirche","","50.430195","9.546005","1925","","0","","",""
"152","","Döngesmühle Kirche","","50.430262","9.545952","1925","","0","","",""
"153","","Döngesmühle Am Mühlberg","","50.43086","9.540435","1925","","0","","",""
"154","","Döngesmühle Am Mühlberg","","50.430938","9.540908","1925","","0","","",""
"155","","Dörmbach","","50.562263","9.922095","1728","","0","","",""
"156","","Dörmbach","","50.562162","9.922225","1728","","0","","",""
"157","","Dörmbach","","50.562263","9.922095","1728","","0","","",""
"158","","Ebersberg Altenmühle","","50.48495","9.817243","1822","","0","","",""
"159","","Ebersberg Altenmühle","","50.484843","9.816997","1822","","0","","",""
"160","","Ebersberg Oberrod","","50.468518","9.833897","1822","","0","","",""
"161","","Ebersberg Oberlütter","","50.482808","9.807202","1822","","0","","",""
"162","","Ebersberg Oberlütter","","50.482827","9.808643","1822","","0","","",""
"163","","Ebersberg Röderhaid","","50.480227","9.823132","1822","","0","","",""
"164","","Ebersberg Röderhaid","","50.48022","9.823057","1822","","0","","",""
"165","","Ebersberg Schafhof","","50.474055","9.832643","1822","","0","","",""
"166","","Ebersberg Schafhof","","50.474112","9.832598","1822","","0","","",""
"167","","Eckweisbach Ortsmitte","","50.571868","9.957785","1740","","0","","",""
"168","","Eckweisbach Ortsmitte","","50.571898","9.957617","1740","","0","","",""
"169","","Eckweisbach Raiffeisen","","50.571258","9.954142","1740","","0","","",""
"170","","Eckweisbach Raiffeisen","","50.571083","9.95387","1740","","0","","",""
"171","","Edelzell Berg","","50.523273","9.701457","2001","","0","","",""
"172","","Edelzell Berg","","50.523724","9.701466","2001","","0","","",""
"173","","Edelzell Bürgerhaus","","50.526812","9.704525","2001","","0","","",""
"174","","Edelzell Bürgerhaus","","50.526543","9.705207","2001","","0","","",""
"175","","Edelzell Chattenstraße","","50.528203","9.701216","2001","","0","","",""
"176","","Edelzell Chattenstraße","","50.528068","9.70142","2001","","0","","",""
"177","","Edelzell Heussstraße","","50.526188","9.708548","2001","","0","","",""
"178","","Edelzell Heussstraße","","50.525907","9.708393","2001","","0","","",""
"179","","Edelzell Hohenlohestraße","","50.528848","9.700214","2001","","0","","",""
"180","","Edelzell Hohenlohestraße","","50.528761","9.700207","2001","","0","","",""
"181","","Edelzell Stauferring","","50.528752","9.697483","2001","","0","","",""
"182","","Edelzell Stauferring","","50.528792","9.697455","2001","","0","","",""
"183","","Egelmes Rödergrund","","50.595353","9.87236","1725","","0","","",""
"184","","Egelmes Rödergrund","","50.595523","9.872463","1725","","0","","",""
"185","","Eichenzell Dalbergstraße","","50.497153","9.703548","1802","","0","","",""
"186","","Eichenzell Dalbergstraße","","50.497102","9.703487","1802","","0","","",""
"187","","Eichenzell Schloss Fasanerie","","50.507883","9.70203","1802","","0","","",""
"188","","Eichenzell Gartenstraße","","50.497025","9.692835","1802","","0","","",""
"189","","Eichenzell Gartenstraße","","50.497145","9.692713","1802","","0","","",""
"190","","Eichenzell Gerbachshof","","50.50179","9.687658","1802","","0","","",""
"191","","Eichenzell Gerbachshof","","50.501757","9.687635","1802","","0","","",""
"192","","Eichenau","","50.610507","9.521332","2109","","0","","",""
"193","","Eichenau","","50.610712","9.521474","2109","","0","","",""
"194","","Eichenried","","50.396228","9.651495","1901","","0","","",""
"195","","Eichenzell Kulturscheune","","50.492088","9.699417","1802","","0","","",""
"196","","Eichenzell Kulturscheune","","50.491992","9.699482","1802","","0","","",""
"197","","Eichenzell Rhönhof","","50.487982","9.707177","1802","","0","","",""
"198","","Eichenzell Rhönhof","","50.487895","9.707245","1802","","0","","",""
"199","","Eichenzell Sachsenhausen","","50.491518","9.69127","1802","","0","","",""
"200","","Eichenzell Sachsenhausen","","50.49139","9.691568","1802","","0","","",""
"201","","Eichenzell Wohlhaupter Straße","","50.499823","9.697262","1802","","0","","",""
"202","","Eichenzell Wohlhaupter Straße","","50.499848","9.6973","1802","","0","","",""
"203","","Eiterfeld evangelische Kirche","","50.758898","9.804543","1653","","0","","",""
"204","","Eiterfeld evangelische Kirche","","50.758842","9.804322","1653","","0","","",""
"205","","Eiterfeld Schule","","50.762963","9.794503","1653","","0","","",""
"206","","Eiterfeld Schule","","50.762965","9.794025","1653","","0","","",""
"207","","Eiterfeld Schule","","50.762975","9.79359","1653","","0","","",""
"208","","Eiterfeld Schule","","50.762919927","9.794782251","1653","","0","","",""
"209","","Eiterfeld Schule","","50.76291","9.794325","1653","","0","","",""
"210","","Eiterfeld Schule","","50.762885","9.793881","1653","","0","","",""
"211","","Elters Ortsmitte","","50.579692","9.880072","1701","","0","","",""
"212","","Elters Ortsmitte","","50.579713","9.88002","1701","","0","","",""
"213","","Elters Schäferweg","","50.577927","9.884842","1701","","0","","",""
"214","","Elters Schäferweg","","50.577907","9.884822","1701","","0","","",""
"215","","Engelhelms Bürgerhaus","","50.518538","9.706957","2030","","0","","",""
"216","","Engelhelms Bürgerhaus","","50.518402","9.707383","2030","","0","","",""
"217","","Engelhelms Ortsmitte","","50.516388","9.711912","2030","","0","","",""
"218","","Engelhelms Ortsmitte","","50.516788","9.711785","2030","","0","","",""
"219","","Engelhelms Am Riedrain","","50.520117","9.704395","2030","","0","","",""
"220","","Engelhelms Am Riedrain","","50.519965","9.70458","2030","","0","","",""
"221","","Engelhelms Ringstraße","","50.514447","9.713413","2030","","0","","",""
"222","","Esbachsgraben","","50.620718","9.98873","1710","","0","","",""
"223","","Esbachsgraben","","50.620752","9.988808","1710","","0","","",""
"224","","Fulda Aachener Straße","","50.570488","9.647686","2001","","0","","",""
"225","","Fulda Aachener Straße","","50.57108","9.647066","2001","","0","","",""
"226","","Fulda Aschenbergplatz","","50.575650458","9.659482241","2001","","0","","",""
"227","","Fulda Aschenbergplatz","","50.575715","9.6596","2001","","0","","",""
"228","","Fulda Abtstor","","50.552680152","9.670740142","2001","","0","","",""
"229","","Fulda Abtstor","","50.552485022","9.671273902","2001","","0","","",""
"230","","Fulda Abt-Richard-Straße","","50.551185","9.656695","2001","","0","","",""
"231","","Fulda Abt-Richard-Straße","","50.550945","9.654177","2001","","0","","",""
"232","","Fulda Adalbertstraße","","50.558442522","9.676600099","2001","","0","","",""
"233","","Fulda Adalbertstraße","","50.558523461","9.6765773","2001","","0","","",""
"234","","Fulda Adenauerstraße","","50.575542","9.663358","2001","","0","","",""
"235","","Fulda Adenauerstraße","","50.575606","9.663156","2001","","0","","",""
"236","","Fulda Ahornweg","","50.560888","9.68847","2001","","0","","",""
"237","","Fulda Am Jagdstein","","50.550433123","9.694566876","2001","","0","","",""
"238","","Fulda Am Jagdstein","","50.551115","9.693922","2001","","0","","",""
"239","","Fulda Am Kleegarten","","50.547907323","9.696566463","2001","","0","","",""
"240","","Fulda Am Kleegarten","","50.547953","9.696577","2001","","0","","",""
"241","","Fulda Am Kronhof","","50.554460998","9.669692069","2001","","0","","",""
"242","","Fulda An der Liede","","50.568121428","9.650373459","2001","","0","","",""
"243","","Fulda An der Liede","","50.568142724","9.650389552","2001","","0","","",""
"244","","Fulda Amand-Ney-Straße","","50.559485","9.680673","2001","","0","","",""
"245","","Fulda Amand-Ney-Straße","","50.558920487","9.678719044","2001","","0","","",""
"246","","Fulda Antoniusheim","","50.55379681","9.657831341","2001","","0","","",""
"247","","Fulda Antoniusheim","","50.55370223","9.657423645","2001","","0","","",""
"248","","Fulda Arleser Straße","","50.573503","9.66065","2001","","0","","",""
"249","","Fulda Am Rosengarten","","50.547985724","9.671845883","2001","","0","","",""
"250","","Fulda Am Rosengarten","","50.547643999","9.67170909","2001","","0","","",""
"251","","Fulda Am Seeseberg","","50.55255","9.695067","2001","","0","","",""
"252","","Fulda Am Seeseberg","","50.552617","9.695832","2001","","0","","",""
"253","","Fulda An der Steingrube","","50.567201032","9.665663391","2001","","0","","",""
"254","","Fulda An der Steingrube","","50.567229142","9.665761292","2001","","0","","",""
"255","","Fulda Am Schützenhaus","","50.550705805","9.687520713","2001","","0","","",""
"256","","Fulda Am Schützenhaus","","50.551323597","9.687251151","2001","","0","","",""
"257","","Fulda Adalbert-Stifter-Straße","","50.54761","9.702653","2001","","0","","",""
"258","","Fulda An St. Johann","","50.55007352","9.711806774","2001","","0","","",""
"259","","Fulda An St. Johann","","50.550015574","9.711762518","2001","","0","","",""
"260","","Fulda An St. Johann","","50.550575429","9.712276161","2001","","0","","",""
"261","","Fulda Aueweiher","","50.536285","9.666935","2001","","0","","",""
"262","","Fulda Bachmühle","","50.541487","9.70054","2001","","0","","",""
"263","","Fulda Bachmühle","","50.542240826","9.698191881","2001","","0","","",""
"264","","Fulda Bardoschule","","50.55089583","9.659181833","2001","","0","","",""
"265","","Fulda Bellingerstraße","","50.532537","9.682614","2001","","0","","",""
"266","","Fulda Bellingerstraße","","50.532538","9.682518","2001","","0","","",""
"267","","Fulda Brüder-Grimm-Schule","","50.556483","9.650739","2001","","0","","",""
"268","","Fulda Birkenstieg","","50.559725","9.666608","2001","","0","","",""
"269","","Fulda Birkenstieg","","50.559647","9.666847","2001","","0","","",""
"270","","Fulda Black-Horse-Straße","","50.552175","9.645405","2001","","0","","",""
"271","","Fulda Black-Horse-Straße","","50.552185","9.645","2001","","0","","",""
"272","","Fulda Horas Bonifatiusbrunnen","","50.565578","9.661392","2001","","0","","",""
"273","","Fulda Horas Bonifatiusbrunnen","","50.565708","9.661925","2001","","0","","",""
"274","","Fulda Bonifatiushaus","","50.551292","9.660655","2001","","0","","",""
"275","","Fulda Bonifatiushaus","","50.551328","9.66069","2001","","0","","",""
"276","","Fulda Brauhausstraße","","50.548315","9.677528","2001","","0","","",""
"277","","Fulda Brauhausstraße","","50.548338","9.677447","2001","","0","","",""
"278","","Fulda Brüsseler Straße","","50.575697","9.653703","2001","","0","","",""
"279","","Fulda Brüsseler Straße","","50.575665","9.653773","2001","","0","","",""
"280","","Fulda Buttlarstraße","","50.559191417","9.677271992","2001","","0","","",""
"281","","Fulda Buttlarstraße","","50.559094291","9.677580446","2001","","0","","",""
"282","","Fulda Dalberg","","50.549568","9.683182","2001","","0","","",""
"283","","Fulda Daimler-Benz-Straße","","50.566766595","9.689879715","2001","","0","","",""
"284","","Fulda Daimler-Benz-Straße","","50.566463","9.689748","2001","","0","","",""
"285","","Fulda Dientzenhofer Straße","","50.551351716","9.690853357","2001","","0","","",""
"286","","Fulda Dokkumstraße","","50.568381657","9.660850167","2001","","0","","",""
"287","","Fulda Dokkumstraße","","50.569126135","9.661248475","2001","","0","","",""
"288","","Fulda Dom","","50.553385682","9.673103839","2001","","0","","",""
"289","","Fulda Dom","","50.553568","9.673147","2001","","0","","",""
"290","","Fulda Donaustraße","","50.538615922","9.683592618","2001","","0","","",""
"291","","Fulda Donaustraße","","50.538646607","9.68357116","2001","","0","","",""
"292","","Fulda Edelzeller Brücke","","50.537009","9.691077","2001","","0","","",""
"293","","Fulda Edelzeller Brücke","","50.537263","9.690874","2001","","0","","",""
"294","","Fulda Edelzeller Straße","","50.540307806","9.686966836","2001","","0","","",""
"295","","Fulda Edelzeller Straße","","50.540306101","9.686902463","2001","","0","","",""
"296","","Fulda Am Eisweiher","","50.56370072","9.675067216","2001","","0","","",""
"297","","Fulda Am Eisweiher","","50.564026995","9.674917012","2001","","0","","",""
"298","","Fulda Ellerstraße","","50.546958","9.686962","2001","","0","","",""
"299","","Fulda Ellerstraße","","50.547032551","9.686201066","2001","","0","","",""
"300","","Fulda Am Emaillierwerk","","50.548710072","9.68956992","2001","","0","","",""
"301","","Fulda Am Emaillierwerk","","50.548675985","9.689504206","2001","","0","","",""
"302","","Fulda Edelzeller Siedlung","","50.535117","9.692302","2001","","0","","",""
"303","","Fulda Edelzeller Siedlung","","50.535077","9.692262","2001","","0","","",""
"304","","Fulda Feuerwache","","50.547352","9.661517","2001","","0","","",""
"305","","Fulda Feuerwache","","50.547117","9.662347","2001","","0","","",""
"306","","Fulda Feuerwache","","50.546652","9.661787","2001","","0","","",""
"307","","Fulda Flemingstraße","","50.551443","9.640325","2001","","0","","",""
"308","","Fulda Flemingstraße","","50.551545","9.640585","2001","","0","","",""
"309","","Fulda Florengasse","","50.5477812","9.679555893","2001","","0","","",""
"310","","Fulda Florengasse","","50.548028","9.68091","2001","","0","","",""
"311","","Fulda Frauenberg","","50.560375651","9.674014449","2001","","0","","",""
"312","","Fulda Frauenberg","","50.560551154","9.673966169","2001","","0","","",""
"313","","Fulda Von-Galen-Straße","","50.566505","9.696833","2001","","0","","",""
"314","","Fulda Von-Galen-Straße","","50.566483","9.696913","2001","","0","","",""
"315","","Fulda Geisaer Straße","","50.571845848","9.662872553","2001","","0","","",""
"316","","Fulda Geisaer Straße","","50.571794743","9.662944973","2001","","0","","",""
"317","","Fulda-Galerie Jackson-Pollock-Platz","","50.538363","9.646445","2001","","0","","",""
"318","","Fulda-Galerie Jackson-Pollock-Platz","","50.538225","9.646222","2001","","0","","",""
"319","","Fulda-Galerie Jackson-Pollock-Platz","","50.538373","9.647052","2001","","0","","",""
"320","","Fulda-Galerie Käthe-Kollwitz-Straße","","50.538288","9.639924","2001","","0","","",""
"321","","Fulda-Galerie Käthe-Kollwitz-Straße","","50.538092","9.639892","2001","","0","","",""
"322","","Fulda-Galerie Mondrianplatz","","50.539024","9.650701","2001","","0","","",""
"323","","Fulda-Galerie Mondrianplatz","","50.538973","9.650809","2001","","0","","",""
"324","","Fulda Gummiwerke","","50.546404903","9.691216797","2001","","0","","",""
"325","","Fulda Gummiwerke","","50.546262584","9.691531956","2001","","0","","",""
"326","","Fulda-Galerie Westfriedhof","","50.541402","9.640594","2001","","0","","",""
"327","","Fulda-Galerie Westfriedhof","","50.541364","9.639905","2001","","0","","",""
"328","","Fulda-Galerie Werner-Schmid-Straße","","50.542236","9.645302","2001","","0","","",""
"329","","Fulda-Galerie Werner-Schmid-Straße","","50.541967","9.645566","2001","","0","","",""
"330","","Fulda-Galerie Werner-Schmid-Straße","","50.541429445","9.645811021","2001","","0","","",""
"331","","Fulda-Galerie Werner-Schmid-Straße","","50.54142","9.64568","2001","","0","","",""
"332","","Fulda Haderwald","","50.549323","9.647827","2001","","0","","",""
"333","","Fulda Haderwald","","50.549237","9.647718","2001","","0","","",""
"334","","Fulda Hainzeller Straße","","50.544153","9.662392","2001","","0","","",""
"335","","Fulda Hainzeller Straße","","50.54406","9.662382","2001","","0","","",""
"336","","Fulda Hartungstraße","","50.570879955","9.652943015","2001","","0","","",""
"337","","Fulda Hartungstraße","","50.57081011","9.652862549","2001","","0","","",""
"338","","Fulda Haderwald-Siedlung","","50.544533","9.646415","2001","","0","","",""
"339","","Fulda Haderwald-Siedlung","","50.544438","9.64648","2001","","0","","",""
"340","","Fulda Horas Brücke","","50.561517","9.66345","2001","","0","","",""
"341","","Fulda Horas Brücke","","50.561812","9.662943","2001","","0","","",""
"342","","Fulda Hermann-Muth-Straße","","50.56744","9.67484","2001","","0","","",""
"343","","Fulda Hermann-Muth-Straße","","50.567583","9.674998","2001","","0","","",""
"344","","Fulda Herz-Jesu-Krankenhaus","","50.562014787","9.674727917","2001","","0","","",""
"345","","Fulda Herz-Jesu-Krankenhaus","","50.561878478","9.674709141","2001","","0","","",""
"346","","Fulda Hinterburg","","50.555388034","9.669714868","2001","","0","","",""
"347","","Fulda Heinrich-von-Kleist-Straße","","50.551647401","9.706490636","2001","","0","","",""
"348","","Fulda Heinrich-von-Kleist-Straße","","50.552037668","9.706139266","2001","","0","","",""
"349","","Fulda Hochschule","","50.564234856","9.687623978","2001","","0","","",""
"350","","Fulda Hochschule","","50.563231322","9.686697274","2001","","0","","",""
"351","","Fulda Hünfelder Straße","","50.575918","9.665192","2001","","0","","",""
"352","","Fulda Hünfelder Straße","","50.576157","9.66521","2001","","0","","",""
"353","","Fulda Heinrich-von-Bibra-Platz","","50.556360209","9.682230055","2001","","0","","",""
"354","","Fulda Heinrich-von-Bibra-Platz","","50.55638151","9.682472795","2001","","0","","",""
"355","","Fulda Horas Ortsmitte","","50.564656538","9.659274369","2001","","0","","",""
"356","","Fulda Horas Ortsmitte","","50.56432","9.659635","2001","","0","","",""
"357","","Fulda Im Fischfeld","","50.541675","9.678575","2001","","0","","",""
"358","","Fulda Im Fischfeld","","50.541498","9.67867","2001","","0","","",""
"359","","Fulda Kohlhaus Isarstraße","","50.530365","9.683922","2001","","0","","",""
"360","","Fulda Kohlhaus Isarstraße","","50.530333","9.683892","2001","","0","","",""
"361","","Fulda König-Konrad-Straße, Abzweig","","50.569778608","9.665633887","2001","","0","","",""
"362","","Fulda König-Konrad-Straße, Abzweig","","50.56975","9.665688","2001","","0","","",""
"363","","Fulda Kohlhaus Kaiserwiesen","","50.529132","9.69041","2001","","0","","",""
